Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Site	hour	fileDate	date(raven)	Tag 1	Tag 2	notes	Analyst
3595	Spectrogram 1	1	9480223.998	9480225.525	32.162	40.991	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	69084.7269	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18			marginal	edr
3596	Spectrogram 1	1	9480379.774	9480382.233	35.315	43.514	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	69240.503	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				edr
3597	Spectrogram 1	1	9480384.078	9480386.314	20.9	36	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	69244.807	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3598	Spectrogram 1	1	9480391.793	9480393.246	32.6	45.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	69252.522	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18			marginal	sag
3599	Spectrogram 1	1	9480393.358	9480394.848	31.4	54.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	69254.087	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3600	Spectrogram 1	1	9480403.942	9480409.35	24.4	143	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	69264.671	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3601	Spectrogram 1	1	9480409.644	9480412.439	26.7	46.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	69270.373	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3602	Spectrogram 1	1	9480410.687	9480412.177	38.4	55.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	69271.416	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3603	Spectrogram 1	1	9480412.7	9480415.756	23.3	38.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	69273.429	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3604	Spectrogram 1	1	9480415.607	9480416.874	38.4	48.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	69276.336	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3605	Spectrogram 1	1	9480415.756	9480419.696	18.6	112.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	69276.485	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3606	Spectrogram 1	1	9480428.762	9480431.78	33.7	47.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	69289.491	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3607	Spectrogram 1	1	9480432.824	9480435.88	22.1	36	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	69293.553	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3608	Spectrogram 1	1	9480449.669	9480452.166	27.9	41.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	69310.398	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3609	Spectrogram 1	1	9480522.116	9480525.134	22.1	37.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	69382.845	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3610	Spectrogram 1	1	9480792.451	9480794.426	19.8	43	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	69653.18	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3611	Spectrogram 1	1	9480819.395	9480821.482	23.3	39.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	69680.124	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3612	Spectrogram 1	1	9480904.551	9480907.308	27.9	45.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	69765.28	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3613	Spectrogram 1	1	9481010.426	9481011.935	24.4	40.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	69871.155	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3614	Spectrogram 1	1	9481013.248	9481015.64	31.034	42.069	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	69873.9772	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18			marginal	edr
3615	Spectrogram 1	1	9481038.545	9481040.248	22.759	37.241	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	69899.2746	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				edr
3616	Spectrogram 1	1	9481308.898	9481311.581	24.4	34.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70169.627	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18			marginal	sag
3617	Spectrogram 1	1	9481315.271	9481319.333	29.1	75.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70176	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3618	Spectrogram 1	1	9481320.004	9481325.184	32.6	44.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70180.733	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18			marginal	sag
3619	Spectrogram 1	1	9481321.085	9481324.432	20.9	58.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70181.814	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3620	Spectrogram 1	1	9481323.472	9481325.578	32.7	57.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70184.201	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				edr
3621	Spectrogram 1	1	9481333.867	9481338.078	26.7	43	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70194.596	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18			marginal	sag
3622	Spectrogram 1	1	9481344.638	9481346.911	22.1	39.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70205.367	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3623	Spectrogram 1	1	9481349.147	9481353.633	19.8	52.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70209.876	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3624	Spectrogram 1	1	9481355.743	9481358.314	23.3	44.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70216.472	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3625	Spectrogram 1	1	9481359.917	9481365.059	23.3	48.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70220.646	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3626	Spectrogram 1	1	9481367.445	9481370.135	16.3	48.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70228.174	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3627	Spectrogram 1	1	9481370.016	9481373.37	27.9	37.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70230.745	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18			marginal	sag
3628	Spectrogram 1	1	9481407.507	9481410.823	27.9	40.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70268.236	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18			marginal	sag
3629	Spectrogram 1	1	9481424.072	9481427.5	15.135	71.261	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70284.8013	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				edr
3630	Spectrogram 1	1	9481464.488	9481468.273	26.7	46.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70325.217	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3631	Spectrogram 1	1	9481564.718	9481567.792	26.7	44.775	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70425.4469	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3632	Spectrogram 1	1	9481599.619	9481602.786	27.9	45.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70460.348	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3633	Spectrogram 1	1	9481616.203	9481621.196	29.1	51.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70476.932	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3634	Spectrogram 1	1	9481622.426	9481625.929	20.9	34.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70483.155	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3635	Spectrogram 1	1	9481624.7	9481626.712	27.9	41.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70485.429	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3636	Spectrogram 1	1	9481625.724	9481628.072	29.009	66.847	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70486.4535	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				edr
3637	Spectrogram 1	1	9481631.184	9481632.972	14.505	31.532	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70491.913	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3638	Spectrogram 1	1	9481633.047	9481636.958	33.7	64.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70493.776	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3639	Spectrogram 1	1	9481638.861	9481640.351	18.6	32.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70499.59	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3640	Spectrogram 1	1	9481645.271	9481648.364	27.9	39.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70506	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3641	Spectrogram 1	1	9481655.985	9481659.209	19.55	60.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70516.7141	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3642	Spectrogram 1	1	9481671.693	9481674.45	23.3	36	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70532.422	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3643	Spectrogram 1	1	9481676.389	9481678.96	31.4	41.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70537.118	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3644	Spectrogram 1	1	9481783.867	9481787.668	18.6	32.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70644.596	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3645	Spectrogram 1	1	9481787.221	9481789.27	31.4	45.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70647.95	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3646	Spectrogram 1	1	9481859.818	9481862.836	30.2	45.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70720.547	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3647	Spectrogram 1	1	9481883.333	9481885.196	29.1	43	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70744.062	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3648	Spectrogram 1	1	9482061.433	9482063.054	32.6	44.144	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70922.162	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3649	Spectrogram 1	1	9482063.333	9482065.159	27.9	54.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	70924.062	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3650	Spectrogram 1	1	9482209.979	9482211.805	29.1	41.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	71070.708	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18			marginal	sag
3651	Spectrogram 1	1	9482309.687	9482313.749	26.7	40.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	71170.416	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3652	Spectrogram 1	1	9482379.865	9482382.459	28.966	40.69	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	71240.594	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18			marginal	edr
3653	Spectrogram 1	1	9482567.24	9482571.637	29.1	46.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	71427.969	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3654	Spectrogram 1	1	9482674.42	9482676.917	31.4	50	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	71535.149	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3655	Spectrogram 1	1	9482679.079	9482681.687	22.1	41.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	71539.808	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3656	Spectrogram 1	1	9482683.551	9482686.457	23.3	40.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	71544.28	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3657	Spectrogram 1	1	9482692.122	9482695.028	22.1	36	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	71552.851	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3658	Spectrogram 1	1	9482694.06	9482696.147	30.2	68.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	71554.789	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3659	Spectrogram 1	1	9482708.929	9482714.034	31.4	62.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	71569.6582	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3660	Spectrogram 1	1	9482732.259	9482737.737	23.3	44.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	71592.988	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3661	Spectrogram 1	1	9482787.19	9482791.14	23.3	40.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	71647.919	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18			marginal	sag
3662	Spectrogram 1	1	9482848.756	9482851.066	27.9	43	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	71709.485	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18			marginal	sag
3663	Spectrogram 1	1	9482853.116	9482856.339	13.9	143	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	71713.845	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3664	Spectrogram 1	1	9482869.141	9482871.079	27.9	40.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	71729.87	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18				sag
3665	Spectrogram 1	1	9482928.917	9482931.264	26.7	46.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	71789.646	nn08b_20180817_000000.wav	nn08b	19	17-Aug-18	17-Aug-18			marginal	sag
3666	Spectrogram 1	1	9483192.358	9483196.457	30.2	45.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	72053.087	nn08b_20180817_000000.wav	nn08b	20	17-Aug-18	17-Aug-18				sag
3667	Spectrogram 1	1	9483272.259	9483275.911	30.2	45.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	72132.988	nn08b_20180817_000000.wav	nn08b	20	17-Aug-18	17-Aug-18				sag
3668	Spectrogram 1	1	9483298.065	9483302.426	27.748	39.099	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	72158.7948	nn08b_20180817_000000.wav	nn08b	20	17-Aug-18	17-Aug-18			marginal	edr
3669	Spectrogram 1	1	9483315.898	9483318.469	31.4	46.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	72176.627	nn08b_20180817_000000.wav	nn08b	20	17-Aug-18	17-Aug-18				sag
3670	Spectrogram 1	1	9483458.072	9483459.898	32.6	47.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	72318.801	nn08b_20180817_000000.wav	nn08b	20	17-Aug-18	17-Aug-18				sag
3671	Spectrogram 1	1	9483465.451	9483469.475	27.9	43	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	72326.18	nn08b_20180817_000000.wav	nn08b	20	17-Aug-18	17-Aug-18				sag
3672	Spectrogram 1	1	9483481.495	9483485.333	30.2	43	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	72342.224	nn08b_20180817_000000.wav	nn08b	20	17-Aug-18	17-Aug-18				sag
3673	Spectrogram 1	1	9483594.656	9483599.426	26.7	43	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	72455.385	nn08b_20180817_000000.wav	nn08b	20	17-Aug-18	17-Aug-18				sag
3674	Spectrogram 1	1	9483626.035	9483631.14	29.1	40.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	72486.764	nn08b_20180817_000000.wav	nn08b	20	17-Aug-18	17-Aug-18				sag
3675	Spectrogram 1	1	9483645.414	9483649.029	26.7	44.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	72506.143	nn08b_20180817_000000.wav	nn08b	20	17-Aug-18	17-Aug-18				sag
3676	Spectrogram 1	1	9483686.259	9483689.575	26.7	62.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	72546.988	nn08b_20180817_000000.wav	nn08b	20	17-Aug-18	17-Aug-18				sag
3677	Spectrogram 1	1	9483691.141	9483695.934	13.9	66.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	72551.87	nn08b_20180817_000000.wav	nn08b	20	17-Aug-18	17-Aug-18				sag
3678	Spectrogram 1	1	9483725.662	9483729.388	32.162	46.667	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	72586.3911	nn08b_20180817_000000.wav	nn08b	20	17-Aug-18	17-Aug-18			marginal	edr
3679	Spectrogram 1	1	9483745.178	9483749.165	29.1	44.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	72605.907	nn08b_20180817_000000.wav	nn08b	20	17-Aug-18	17-Aug-18				sag
3680	Spectrogram 1	1	9483751.737	9483756.134	31.4	41.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180817_000000.wav	72612.466	nn08b_20180817_000000.wav	nn08b	20	17-Aug-18	17-Aug-18				sag
3681	Spectrogram 1	1	9521550.316	9521552.871	24	36.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08c_201804_apr\nn08c_20180824_000000.wav	24070.952	nn08c_20180824_000000.wav	nn08c	6	24-Aug-18	24-Aug-18			y	edr
3682	Spectrogram 1	1	9521737.048	9521739.79	35.7	52.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08c_201804_apr\nn08c_20180824_000000.wav	24257.684	nn08c_20180824_000000.wav	nn08c	6	24-Aug-18	24-Aug-18			y	edr
3683	Spectrogram 1	1	9521792.5	9521794.279	42.8	61.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08c_201804_apr\nn08c_20180824_000000.wav	24313.136	nn08c_20180824_000000.wav	nn08c	6	24-Aug-18	24-Aug-18			y	edr
3684	Spectrogram 1	1	9523441.445	9523444.29	14.9	35.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08c_201804_apr\nn08c_20180824_000000.wav	25962.081	nn08c_20180824_000000.wav	nn08c	7	24-Aug-18	24-Aug-18			y	edr
3685	Spectrogram 1	1	9523452.012	9523455.632	25.3	48.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08c_201804_apr\nn08c_20180824_000000.wav	25972.648	nn08c_20180824_000000.wav	nn08c	7	24-Aug-18	24-Aug-18			y	edr
3686	Spectrogram 1	1	9531856.088	9531862.55	29.9	50	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08c_201804_apr\nn08c_20180824_000000.wav	34376.724	nn08c_20180824_000000.wav	nn08c	9	24-Aug-18	24-Aug-18			y	edr
3687	Spectrogram 1	1	9532020.824	9532024.625	29.9	51.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08c_201804_apr\nn08c_20180824_000000.wav	34541.46	nn08c_20180824_000000.wav	nn08c	9	24-Aug-18	24-Aug-18			y	edr
3688	Spectrogram 1	1	9532072.024	9532075.349	29.2	43.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08c_201804_apr\nn08c_20180824_000000.wav	34592.66	nn08c_20180824_000000.wav	nn08c	9	24-Aug-18	24-Aug-18			y	edr
3689	Spectrogram 1	1	9532328.317	9532332.972	23.4	45.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08c_201804_apr\nn08c_20180824_000000.wav	34848.953	nn08c_20180824_000000.wav	nn08c	9	24-Aug-18	24-Aug-18			y	edr
3690	Spectrogram 1	1	9532405.999	9532409.991	22.7	45.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08c_201804_apr\nn08c_20180824_000000.wav	34926.635	nn08c_20180824_000000.wav	nn08c	9	24-Aug-18	24-Aug-18			y	edr
3691	Spectrogram 1	1	9532410.41	9532412.994	28.3	44.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08c_201804_apr\nn08c_20180824_000000.wav	34931.046	nn08c_20180824_000000.wav	nn08c	9	24-Aug-18	24-Aug-18			y	edr
3692	Spectrogram 1	1	9532465.024	9532468.497	29.2	46.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08c_201804_apr\nn08c_20180824_000000.wav	34985.66	nn08c_20180824_000000.wav	nn08c	9	24-Aug-18	24-Aug-18			y	edr
3693	Spectrogram 1	1	9532750.009	9532753.666	29.2	45.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08c_201804_apr\nn08c_20180824_000000.wav	35270.645	nn08c_20180824_000000.wav	nn08c	9	24-Aug-18	24-Aug-18			y	edr
